Wikipedia ID	Subject	Object	Romance	Subject freebase character ID	Object freebase character ID
1620539	Grace Cipriani	James Russell	False	/m/0g9cp3t	/m/04fz136
18503404	Clemmie	Winston Churchill	False		
18503404	Winston Churchill	Clemmie	False		
22701017	Virag Rao	Jhilmil 'Jill' V. Rao	False	/m/0h77lfg	/m/0gz4tp9
22701017	Jhilmil 'Jill' V. Rao	Virag Rao	False	/m/0gz4tp9	/m/0h77lfg
67419	Det. Gino Felino	Laurie	False	/m/0gy676f	
11127272	Engor	Tigri	False		
11127272	Tigri	Engor	False		
14815506	Stefano	Alessandra	False		
4103995	Pagan Trelowney	Judy Hale	False		/m/0c1mbrj
4103995	Judy Hale	Pagan Trelowney	False	/m/0c1mbrj	
4103995	Lady Swann	Pagan Trelowney	False		
4103995	Maxine Pascal	Judy Hale	False	/m/0c1mbt6	/m/0c1mbrj
4103995	Pagan Trelowney	Lady Swann	False		
16348127	Shinji Okajima	Tsuma Sugako	False		
16348127	Tsuma Sugako	Shinji Okajima	False		
1704458	Dr. Valerie Somers	John Knox	False	/m/0cl_x92	/m/0cl_x8k
1704458	Sonja Zat	Detective Leon Zat	False	/m/0cl_x9l	/m/0cl_x89
1704458	Detective Leon Zat	Sonja Zat	False	/m/0cl_x89	/m/0cl_x9l
1704458	Nik Daniels	Paula Daniels	False	/m/0cl_x81	/m/0cl_x8v
223268	Raleigh St. Clair	Margot Tenenbaum	False	/m/0gkpxgt	/m/04fgqmk
223268	Royal Tenenbaum	Rachael	False	/m/0g9wrf	
223268	Rachael	Royal Tenenbaum	False		/m/0g9wrf
223268	Margot Tenenbaum	Raleigh St. Clair	False	/m/04fgqmk	/m/0gkpxgt
31434689	Caroline	Dixie Boy Johnson	False		
31434689	Dixie Boy Johnson	Caroline	False		
2231378	Henry	Nellie	False		
2231378	Nellie	Henry	False		
22217327	Rana Vikram Singh	Laxmi	False	/m/0h8bgpf	
22217327	Laxmi	Rana Vikram Singh	False		/m/0h8bgpf
2184209	Sally Farnham	Alex	False		
2184209	Alex	Sally Farnham	False		
20806295	Bette Huling	Vic Huling	False	/m/0cf3nxj	/m/0cf3nvx
20806295	Vic Huling	Bette Huling	False	/m/0cf3nvx	/m/0cf3nxj
1074253	Raymundo Rocket	Danielle	False		
15395979	Furio	Magda	False		
15395979	Magda	Furio	False		
32998257	Lilian	Jack Dudley	False		
32998257	Jack Dudley	Lilian	False		
780873	Stu Shepard	Kelly Shepard	False	/m/0cgr692	/m/0cgr6bk
780873	Kelly Shepard	Stu Shepard	False	/m/0cgr6bk	/m/0cgr692
780873	Pam	Kelly Shepard	False		/m/0cgr6bk
27486642	Amar Verma	Shobha A. Verma	False	/m/0dj2lmg	/m/0h78_b4
556241	Robin Hood	Marian	False	/m/06j7x	/m/0h4_g9l
3286162	Florinda	Alcalde Esteban	False		
3286162	Alcalde Esteban	Florinda	False		
25451763	Kishore	Lavanya	False		
25451763	Lavanya	Kishore	False		
15922861	Fernando Robles	Liliana	False		
15922861	Liliana	Fernando Robles	False		
25436908	Nina Hamilton	Noah	False	/m/0gyd5jl	
14873085	Balthus	Setsuko	False		
14873085	Setsuko	Balthus	False		
1744691	Marjorie Beaslie	Stanley Beasley	False		/m/0d5gsp5
1744691	Stanley Beasley	Marjorie Beaslie	False	/m/0d5gsp5	
21038957	Fritz Haber	Clara	False		
13084559	Satyaveer Randhawa	Nimmi	False	/m/0h716rp	/m/0h711mv
1218494	Uluriaq	Amaqjuaq	False		
1218494	Kumaglak	Panikpak	False		
1218494	Amaqjuaq	Uluriaq	False		
8055027	Frederick	Lilliana Hoffman	False		
8055027	Lilliana Hoffman	Frederick	False		
18230450	Dora Baldini	Bruno Baldini	False		
18230450	Marco	Bruno Baldini	False		
9385381	Suzanne	Hokstedter	False		
16179544	Sathyaraj	Maheshwari	False		
16179544	Maheshwari	Sathyaraj	False		
261107	Miriam Joyce Haines	Anne Morton	False	/m/0ch90_4	/m/0ch910t
261107	Miriam Joyce Haines	Bruno Anthony	False	/m/0ch90_4	
261107	Guy Haines	Anne Morton	False	/m/0ch90_n	/m/0ch910t
261107	Anne Morton	Guy Haines	False	/m/0ch910t	/m/0ch90_n
261107	Anne Morton	Bruno Anthony	False	/m/0ch910t	
261107	Bruno Anthony	Guy Haines	False		/m/0ch90_n
261107	Guy Haines	Miriam Joyce Haines	False	/m/0ch90_n	/m/0ch90_4
261107	Guy Haines	Bruno Anthony	False	/m/0ch90_n	
261107	Bruno Anthony	Miriam Joyce Haines	False		/m/0ch90_4
261107	Anne Morton	Miriam Joyce Haines	False	/m/0ch910t	/m/0ch90_4
261107	Bruno Anthony	Anne Morton	False		/m/0ch910t
29657080	David overpowers Heddon	Amy Sumner	False		/m/0276l0k
29657080	David overpowers Heddon	Amy Sumner	False		/m/0gykh9t
22157803	Rajesh	Saraswathi	False		
22157803	Saraswathi	Rajesh	False		
4417478	Harry Bannerman	Grace Oglethorpe	False	/m/0gy756g	/m/0h3b0nv
4417478	Grace Oglethorpe	Harry Bannerman	False	/m/0h3b0nv	/m/0gy756g
3815899	John Haloran	Louise	False		
29619112	Sreenath	Nagamani	False		
29619112	Nagamani	Sreenath	False		
16044362	Philippe Abrams	Julie Abrams	False	/m/04sygn0	/m/04sygmq
16044362	Julie Abrams	Philippe Abrams	False	/m/04sygmq	/m/04sygn0
786972	Tetsuya Azuma	Midori Azuma	False	/m/0h6hnbk	/m/0h6hnbb
786972	Midori Azuma	Midori Azuma	False	/m/0h6hnbb	/m/0h6hnbb
12296019	Johnny Wyatt	Eugene	False		
32099247	Christine Garth	Langley Barnes	False		
32099247	Churchill	Langley Barnes	False		
32099247	Langley Barnes	Christine Garth	False		
34050487	Yates Martin	Sarah	False		
34050487	Lily Owens	Yates Martin	False		
34050487	Sarah	Lily Owens	False		
34050487	Yates Martin	Lily Owens	False		
31226363	Juan Lorenzo de la Riba	Silvia Guerrero	False		
31226363	Silvia Guerrero	Juan Lorenzo de la Riba	False		
171623	Jake Hoyt	Lisa	False	/m/0gwnw0d	/m/0gwnw26
26754873	Tomoko	Arakawa	False		
20913539	Buboy Fernandez	Jinkee Jamora	False		
20913539	Manny Pacquiao	Jinkee Jamora	False		
20913539	Jinkee Jamora	Manny Pacquiao	False		
5007560	Amanda	Jamie Conway	False	/m/0gz6vj1	/m/0gxt_8d
5007560	Jamie Conway	Amanda	False	/m/0gxt_8d	/m/0gz6vj1
11235553	Arun Gupta	Lata	False		/m/0h7765w
11235553	Lata	Arun Gupta	False	/m/0h7765w	
11235553	Anandi Devi	Lata	False		/m/0h7765w
11235553	Lata	Anandi Devi	False	/m/0h7765w	
20211517	Anandan	Radha	False		/m/0h8751s
1373745	Sarah	Lincoln Mathers	False		
1373745	Lincoln Mathers	Sarah	False		
25081004	Alexander	Tracey	False	/m/0h5lqly	
12289850	Hua Mulan	Liu Fendou	False		
12289850	Liu Fendou	Hua Mulan	False		
2020187	Dewey Hoople	Babette	False		
25658502	Riggs	Tammy Sanders	False	/m/07ykk6t	/m/07ykk9m
9111772	Subbulakshmi	Kanthasamy	False		
9111772	Kanthasamy	Subbulakshmi	False		
14892910	Roger	Rose	False	/m/05svj46	
12270563	Mary Hodgson	Charles Frohman	False		
12270563	Charles Frohman	Mary Hodgson	False		
31063136	Rajalakshmi	Jyotsna Mathew	False		
5420499	Mrs. Sheetal Vinod Verma	Mrs. Sheetal Vinod Verma	False	/m/0h2yw5_	/m/0h2yw5_
5420499	Raja Mam Mohan	Padmini	False		/m/0h6tdv3
5420499	Vinod Verma	Sheetal	False	/m/0h7533r	
29574385	Ravi Khanna	Seema Khanna	False		/m/0h5hk_s
29574385	Seema Khanna	Ravi Khanna	False	/m/0h5hk_s	
24117367	Prem	Vidya	False	/m/08q2yhq	/m/08q2yjc
24117367	Vidya	Prem	False	/m/08q2yjc	/m/08q2yhq
9423251	Bijuriya	Vikram	False	/m/0h73ktq	/m/0gxnqmw
9423251	Vikram	Bijuriya	False	/m/0gxnqmw	/m/0h73ktq
12652521	John Brown	Cora	False		
19437715	Babulal	Parul	False	/m/0jzppds	
28596983	Marisa	David	False		
31528868	Mamie	Joe McDowell	False		
31528868	Joe McDowell	Mamie	False		
34657171	Lillian	Wesley Mouch blackmails Rearden	False		
34657171	Wesley Mouch blackmails Rearden	Lillian	False		
12978934	Pat Cappadora	Beth Cappadora	False	/m/0c09nk7	/m/0c09nhy
12978934	Beth Cappadora	Pat Cappadora	False	/m/0c09nhy	/m/0c09nk7
5971538	Alice	Don	False	/m/02nw984	/m/02nw98c
5971538	Don	Alice	False	/m/02nw98c	/m/02nw984
312498	Orin	Seibei	False	/m/0h6g3yb	
32943687	Maisie Dwyer	Roger Colville	False		
32943687	Roger Colville	Maisie Dwyer	False		
4194975	John Roxton	Maree	False		
4194975	Maree	John Roxton	False		
10361558	Jordan Oliver	Clarice	False		
10361558	Bobo	Jordan Oliver	False		
10361558	Bill Dana	Bobo	False		
10361558	Jordan Oliver	Bobo	False		
10361558	Bobo	Bill Dana	False		
6838440	McKee	Elise Mckee	False		
7286899	Meera	Shankar	False	/m/0gy8s20	
7286899	Randhir Singh	Meera	False	/m/0gym94j	/m/0gy8s20
7286899	Zeenat	Shankar	False	/m/0gym94r	
7286899	Zeenat	Meera	False	/m/0gym94r	/m/0gy8s20
3025328	Alexa Pappadopoulos	Joey Jeremiah	False		
3025328	Joey Jeremiah	Caitlin Ryan	False		
3025328	Simon Dexter	Alexa Pappadopoulos	False		
35204352	Aushadh Ghenara Manus Sarang	Raavi	False		
10699799	Chhotey Kunver Karan U. Singh	Meena	False	/m/0dgb0zb	
19451320	Minom	Neang Nhi	False		
19451320	Neang Nhi	Minom	False		
19451320	Veasna	Minom	False		
19451320	Neang Nhi	Veasna	False		
19451320	Minom	Veasna	False		
10788870	Gallant III	Alicia	False		
10788870	Alicia	Gallant III	False		
3210303	Howard Campbell	Helga Noth / Resi Noth	False	/m/05nd8m3	/m/0g9nhgp
3210303	Helga Noth / Resi Noth	Major Frank Wirtanen	False	/m/0g9nhgp	/m/0g9nhg0
3210303	Helga Noth / Resi Noth	Howard Campbell	False	/m/0g9nhgp	/m/05nd8m3
3210303	Major Frank Wirtanen	Helga Noth / Resi Noth	False	/m/0g9nhg0	/m/0g9nhgp
2096585	Charles Langdon	Livy	False		
2096585	Livy	Charles Langdon	False		
10578291	Gemma	Zac	False		
10578291	Zac	Gemma	False		
1515881	Guan Ermei	Zhang Suo	False		
1515881	Zhang Suo	Guan Ermei	False		
1581992	Kajal	Raja Sahai	False		/m/0gxnqzf
1581992	Raja Sahai	Kajal	False	/m/0gxnqzf	
6739637	Rakesh	Vidya Sharma	False	/m/0h7514g	/m/0h5sj58
6739637	Vidya Sharma	Rakesh	False	/m/0h5sj58	/m/0h7514g
5865997	Doña Elvira de Castañeda	Don Pedro López de Ayala	False		
28887962	Muniyandi	Shivkami	False	/m/0h763xq	
18491946	Daniel Clay	Paula	False		
6816597	Valentina Gherardini	Lidia	False		
1224344	Clara	George Kerby	False		/m/0gxrjn5
1224344	George Kerby	Clara	False	/m/0gxrjn5	
2506836	Everett Stacy	Lady Elizabeth Stacy	False		
2506836	Lady Elizabeth Stacy	Everett Stacy	False		
22198915	Harry Morgan	Meredith	False	/m/0h34lwz	
22198915	Meredith	Harry Morgan	False		/m/0h34lwz
21174235	Ben	Anna	False	/m/0j5hr1z	/m/0j5hr1r
21174235	Anna	Ben	False	/m/0j5hr1r	/m/0j5hr1z
32998281	Anne Chute	Hardess Cregan	False		
32998281	Hardess Cregan	Anne Chute	False		
20288451	Chumki	Rony	False		
20288451	Mina	Rohit	False		
20288451	Rohit	Chumki	False		
20288451	Chumki	Rohit	False		
16897584	Marganne Stilson	Pauline	False		
16897584	Pauline	Marganne Stilson	False		
31985780	Pandari Bai	Sivaji Ganesan	False		
31985780	Sivaji Ganesan	Pandari Bai	False		
32076526	Nandu	Sandhya	False		
32076526	Sandhya	Nandu	False		
5872569	Gowri	Shankar	False	/m/0h8prch	/m/0h7719g
5872569	Shankar	Gowri	False	/m/0h7719g	/m/0h8prch
15398535	Ilona Koponen	Lauri	False		
15398535	Lauri	Ilona Koponen	False		
1410292	Kazamatsuri	Koharu	False		
1410292	Inukai Heishiro	Koharu	False		
1410292	Koharu	Kazamatsuri	False		
1410292	Koharu	Inukai Heishiro	False		
12596096	Older Anne Shirley	Gilbert	False	/m/0h2yc0q	
10693049	Stella	Sky	False		
10693049	Sky	Stella	False		
15094348	Jiang Shuyun	Shunzi	False		/m/0gkkc_s
35068740	Veerasamy	Kumar	False		
35068740	Kumar	Veerasamy	False		
35068740	Muthu	Meena	False		
35068740	Kumar	Meena	False		
35068740	Meena	Muthu	False		
35068740	Meena	Veerasamy	False		
35068740	Veerasamy	Meena	False		
9939440	Lew Marsh	Agnes	False		
9939440	Russell	Agnes	False		
9939440	Agnes	Lew Marsh	False		
22381581	Hiram Jaffe	Dolly Jaffe	False	/m/0c3dx55	/m/0c3dx46
2350630	Ben Archer	Cynthia	False	/m/05yxmdg	
76307	Orville	Mullay Kasim	False		/m/0h38dsf
76307	Jeff Peters	Mullay Kasim	False		/m/0h38dsf
76307	Orville	Jeff Peters	False		
27301563	Vidyalakshmi Nambiar	Shanavas	False	/m/0cs9t97	/m/0cs9vys
27301563	Shanavas	Vidyalakshmi Nambiar	False	/m/0cs9vys	/m/0cs9t97
12393362	Yusuke Yoshino	Kouko Ibuki	False		
12393362	Kouko Ibuki	Yusuke Yoshino	False		
4041345	Suzanne Persons	Nick Persons	False	/m/03jnx7v	/m/03jnx7k
4041345	Nick Persons	Suzanne Persons	False	/m/03jnx7k	/m/03jnx7v
17717339	Hermann Göring	Emmy	False		
17717339	Emmy	Hermann Göring	False		
24926538	Jimmy Dolan	Jerry	False		
12496727	Sam	Rob Morrison	False		/m/0h36ssc
12496727	Rob Morrison	Sam	False	/m/0h36ssc	
29047988	Jacques Leroi	Madge	False	/m/0h4ztkj	
29047988	Madge	Jacques Leroi	False		/m/0h4ztkj
25430565	Abigail	George	False	/m/0h2l0xt	/m/0jlhmy9
25430565	George	Abigail	False	/m/0jlhmy9	/m/0h2l0xt
25430565	Lisa	George	False	/m/0h1nxcg	/m/0jlhmy9
12138818	Leston	Jewel Hilburn	False		/m/05psqmh
12138818	Jewel Hilburn	Leston	False	/m/05psqmh	
20979326	Donald Brocklebank	Nancy	False		
34611534	André	Miriam Franz	False		
34611534	Miriam Franz	André	False		
10703506	Gisli	Vestein	False		
10703506	Thorkel	Vestein	False		
10703506	Thordis	Bork	False		
10703506	Vestein	Gisli	False		
10703506	Gisli	Thorkel	False		
10703506	Thorkel	Gisli	False		
10703506	Bork	Thordis	False		
10703506	Vestein	Thorkel	False		
28763145	messenger Ah - sheng	Lei Bin	False		
28763145	Lei Bin	messenger Ah - sheng	False		
30864723	Nick	Anne	False		
30864723	Anne	Nick	False		
8982712	Elham	Subhi	False		
8982712	Subhi	Elham	False		
161974	Leslie	Graham Marshall	False		/m/0gygct9
161974	Graham Marshall	Leslie	False	/m/0gygct9	
572255	Pauline Pusser	Buford Pusser	False	/m/0ggklc6	
572255	Buford Pusser	Pauline Pusser	False		/m/0ggklc6
5157752	Varam	Annavaram	False	/m/0h7502g	
5157752	Annavaram	Varam	False		/m/0h7502g
20579750	Maya	Kedarnath	False	/m/0hdw0t2	/m/0h8dyr7
20579750	Kedarnath	Maya	False	/m/0h8dyr7	/m/0hdw0t2
12787080	Andrzej	Anna	False		
12787080	Anna	Andrzej	False		
18726173	Donald Luckman	Debbie Luckman	False		/m/0h2l9ff
23295795	Tracy	Doug Billings	False	/m/0h33tqp	/m/0djw3rb
23295795	Tracy	Doug Billings	False	/m/0h33tqp	/m/0djw3rb
23295795	Doug Billings	Tracy	False	/m/0djw3rb	/m/0h33tqp
23295795	Doug Billings	Tracy	False	/m/0djw3rb	/m/0h33tqp
3361465	Dardo Bartoli	Francesca	False	/m/0h2_2hf	
9121908	Jasper Woodcock	Beverly	False	/m/0h27mj4	
9121908	Beverly	Jasper Woodcock	False		/m/0h27mj4
582398	Judy Bernly	Dick	False	/m/0gycxz4	
582398	Franklin Hart	Missy	False		
26799009	Consuelo Cristancho	Miguel Cristancho	False		
26799009	Miguel Cristancho	Consuelo Cristancho	False		
4885828	Walter	Lisa	False		
15073672	Nellie Farrell	Joe Kinney	False	/m/0n4flwj	/m/0n4fh7t
15073672	Joe Kinney	Nellie Farrell	False	/m/0n4fh7t	/m/0n4flwj
27063955	Frank Darbo	Sarah Helgeland	False		/m/0ggmjyp
1707352	Shobhna B. Kapoor	Balraj Kapoor	False	/m/0h16wc9	/m/0gxrb_b
1707352	Balraj Kapoor	Shobhna B. Kapoor	False	/m/0gxrb_b	/m/0h16wc9
30818824	Forrest Bondurant	Jack Bondurant	False	/m/0gxn_90	/m/0gxmvky
30818824	Maggie	Forrest Bondurant	False	/m/0h185rb	/m/0gxn_90
30818824	Howard Bondurant	Bertha	False	/m/0hm5504	/m/0hm5517
30818824	Howard Bondurant	Bertha	False	/m/0hm5504	/m/0hm5517
30818824	Jack Bondurant	Forrest Bondurant	False	/m/0gxmvky	/m/0gxn_90
30818824	Howard Bondurant	Forrest Bondurant	False	/m/0hm5504	/m/0gxn_90
30818824	Howard Bondurant	Forrest Bondurant	False	/m/0hm5504	/m/0gxn_90
30818824	Bertha	Forrest Bondurant	False	/m/0hm5517	/m/0gxn_90
30818824	Forrest Bondurant	Bertha	False	/m/0gxn_90	/m/0hm5517
30818824	Maggie	Howard Bondurant	False	/m/0h185rb	/m/0hm5504
30818824	Maggie	Howard Bondurant	False	/m/0h185rb	/m/0hm5504
30818824	Jack Bondurant	Howard Bondurant	False	/m/0gxmvky	/m/0hm5504
30818824	Jack Bondurant	Howard Bondurant	False	/m/0gxmvky	/m/0hm5504
30818824	Maggie	Jack Bondurant	False	/m/0h185rb	/m/0gxmvky
30818824	Jack Bondurant	Maggie	False	/m/0gxmvky	/m/0h185rb
30818824	Bertha	Howard Bondurant	False	/m/0hm5517	/m/0hm5504
30818824	Bertha	Howard Bondurant	False	/m/0hm5517	/m/0hm5504
30818824	Bertha	Maggie	False	/m/0hm5517	/m/0h185rb
30818824	Bertha	Jack Bondurant	False	/m/0hm5517	/m/0gxmvky
30818824	Howard Bondurant	Maggie	False	/m/0hm5504	/m/0h185rb
30818824	Howard Bondurant	Maggie	False	/m/0hm5504	/m/0h185rb
30818824	Howard Bondurant	Jack Bondurant	False	/m/0hm5504	/m/0gxmvky
30818824	Howard Bondurant	Jack Bondurant	False	/m/0hm5504	/m/0gxmvky
30818824	Maggie	Bertha	False	/m/0h185rb	/m/0hm5517
30818824	Forrest Bondurant	Howard Bondurant	False	/m/0gxn_90	/m/0hm5504
30818824	Forrest Bondurant	Howard Bondurant	False	/m/0gxn_90	/m/0hm5504
30818824	Jack Bondurant	Bertha	False	/m/0gxmvky	/m/0hm5517
30818824	Forrest Bondurant	Maggie	False	/m/0gxn_90	/m/0h185rb
6458885	Beltinsky	Beltinska	False		
2673183	George Talbot	Richard	False		
2673183	George Talbot	Alice Monroe	False		/m/0gz4y7x
3407587	Connor MacLeod	Heather	False	/m/076v2b	
227231	Carol	Andrew Benson	False		/m/0h2lcxs
227231	Andrew Benson	Carol	False	/m/0h2lcxs	
6320542	Dick Vermeil	Sharon Papale	False	/m/0d7zs56	/m/0d7zs42
61519	Charles Darnay	Lucie Manette	False		
61519	Lucie Manette	Charles Darnay	False		
16794053	Danny Wilensky	Wanda Marimon	False	/m/0h3bghj	/m/0hdb_t7
16794053	Bernard	Wanda Marimon	False	/m/0hdb_vm	/m/0hdb_t7
16794053	Sadie	Wanda Marimon	False	/m/0h2vvpj	/m/0hdb_t7
16794053	Yuri Ivanov	Wanda Marimon	False	/m/0h34vhw	/m/0hdb_t7
16794053	Wanda Marimon	Danny Wilensky	False	/m/0hdb_t7	/m/0h3bghj
19413701	Margherita	Paolo	False		
12356406	Gulab Gandhi	Gandhi My Father	False	/m/0h33pvp	
12356406	Gandhi My Father	Gulab Gandhi	False		/m/0h33pvp
6712075	George	Lunna	False		
6712075	Lunna	George	False		
31212825	K.K. Madhavan	Bharathi	False		
9057875	Komal Singh	Suraj Singh	False	/m/0gydz0j	
9057875	Suraj Singh	Komal Singh	False		/m/0gydz0j
15055886	Mojdeh	Morteza	False		
15055886	Simin	Morteza	False		
28118579	Rex Bell	Clara Bow	False		
865607	Judith	Carroon	False		
865607	Carroon	Judith	False		
22507815	Dr. David Farris	Ellen Farris	False	/m/0h26csv	/m/05n8dyz
22507815	Lorraine Farris	Ellen Farris	False		/m/05n8dyz
22507815	Ellen Farris	Loraine	False	/m/05n8dyz	
22507815	Ellen Farris	Lorraine Farris	False	/m/05n8dyz	
22507815	Ellen Farris	Dr. David Farris	False	/m/05n8dyz	/m/0h26csv
9598213	Don Vincenzo	Antonio Badalamenti	False	/m/0bbbb7y	/m/0bbbb65
10378192	Tim Mason	Pam	False		
8203141	Meryem	Haydar	False		
8203141	Haydar	Meryem	False		
30742676	Paul	Lynn	False	/m/0ft35v7	/m/0ft35sk
30742676	Paul	Patty	False	/m/0ft35v7	/m/0hhxnf3
30742676	Lynn	Paul	False	/m/0ft35sk	/m/0ft35v7
36341206	Sandro	Magda	False		
36341206	Valerio	Angela	False		
27766469	Jaxx	Shonda	False		
29420882	Jerry	Maxie Howard	False		/m/0h2vsgn
29420882	Maxie Howard	Jerry	False	/m/0h2vsgn	
29420882	Kevin Conway	Jerry	False		
29420882	Maxie Howard	Ron Weston	False	/m/0h2vsgn	
29420882	Ron Weston	Maxie Howard	False		/m/0h2vsgn
11254779	Parvati Shankar. Lal	Shankar	False	/m/0h6nkjd	
11254779	Bhagvanti	Parvati Shankar. Lal	False		/m/0h6nkjd
11254779	Bhagvanti	Shankar	False		
11254779	Shankar	Parvati Shankar. Lal	False		/m/0h6nkjd
11254779	Bhagvanti	Jeevandas	False		
11254779	Jeevandas	Bhagvanti	False		
11254779	Jeevandas	Parvati Shankar. Lal	False		/m/0h6nkjd
11254779	Govind S. Lal	Radha	False	/m/0dgb090	/m/0h7bxbf
29982114	Bharath	Anjali	False		
5467648	Ollie	Stan	False		
32099336	Ana	Ottway	False		/m/0gxs86z
32099336	Ana	Ottway	False		/m/0gxs86z
32099336	Ottway	Ana	False	/m/0gxs86z	
32099336	Ottway	Ana	False	/m/0gxs86z	
13452919	Karl	Yasmine	False		
13452919	Yasmine	Karl	False		
5414895	Zhou Yu	Xiaoqiao	False	/m/08mn0b6	
9121918	Abbas Tyrewala	Anjali	False	/m/0h70m7_	/m/0gy8s2s
9121918	Anjali	Abbas Tyrewala	False	/m/0gy8s2s	/m/0h70m7_
3100741	Sarah	Abram	False		
3100741	Abram	Sarah	False		
30738119	Anne	Charles Boulin	False		
30738119	Charles Boulin	Anne	False		
1564113	Katie	Det. Sgt. Dave Bannion	False		/m/0h2h572
1564113	Det. Sgt. Dave Bannion	Katie	False	/m/0h2h572	
1729915	Jettel Redlich	Walter Süßkind	False	/m/0clgm6h	/m/0clgm67
1729915	Walter Süßkind	Jettel Redlich	False	/m/0clgm67	/m/0clgm6h
5222403	Manish	Sarojini	False		/m/0h72b8j
5222403	Sarojini	Manish	False	/m/0h72b8j	
2162986	Linda	Chris Gardner	False	/m/0gk921f	
2162986	Chris Gardner	Linda	False		/m/0gk921f
22607311	Lam	Yeung	False		
27122528	Charlie Bontempo	Grace Bontempo	False		/m/0c1cx1w
3454332	Frank Smith	Charlie	False		
3454332	Liz	Frank Smith	False		
3454332	Charlie	Frank Smith	False		
15852561	Wladislaw Sergius Karamzin	Helen Hughes	False		
1389571	Raja Saab	Shankar - she	False	/m/0h73qjh	
1389571	Shankar - she	Raja Saab	False		/m/0h73qjh
33467452	Norman Hutchinson	Elga Pulsaki	False		
33467452	Elga Pulsaki	Norman Hutchinson	False		
5818165	Albert Müller	Anna Müller	False		
5818165	Anna Müller	Albert Müller	False		
2388465	Dan Madigan	Julia	False		
3720437	Dileep	Raziya	False		/m/0h8prf0
3720437	Ganga	Raghu Ram	False	/m/0h2_btg	
3720437	Raziya	Dileep	False	/m/0h8prf0	
10219034	Kathy Morrison	Pete	False		
20977469	Duchess Minnie	Lord George Grayston	False	/m/0cbw_r9	/m/0cbw_tb
20977469	Lord George Grayston	Duchess Minnie	False	/m/0cbw_tb	/m/0cbw_r9
15347769	Basil Gregory	Nang Ping	False		
8770199	Margaret	Danny	False		
8770199	Danny	Margaret	False		
6299060	Jim	Lorna	False		
6299060	Lorna	Jim	False		
18941522	Ann Carter	Lawrence Reagan	False	/m/0h57bdj	
18941522	Lawrence Reagan	Ann Carter	False		/m/0h57bdj
24269214	Count Vladimir Dracula	Countess Natasha 'Nasty' Dracula	False	/m/0lpynhn	/m/0lpynk6
9917168	Edgar Allan Poe	Virginia Clemm	False		
32538280	Nasir	Sarala	False		
32538280	Annie	Nasir	False	/m/0h8flhd	
32538280	Avarachan	Annie	False		/m/0h8flhd
32538280	Nasir	Annie	False		/m/0h8flhd
32538280	Sarala	Nasir	False		
1111237	Michael Mukherjee	Shashi Biswas	False	/m/0gyc_d1	
2324980	Johnny Vohden	Janet	False	/m/0gz4z7z	
2324980	Janet	Johnny Vohden	False		/m/0gz4z7z
11453926	Ambrose	Charlie	False		
11453926	Charlie	Ambrose	False		
2843663	Nikki	Brian Walker	False	/m/0gymm5r	
24077910	Blair	Miriam	False	/m/0g4f8rl	/m/0g4f8qv
24077910	Miriam	Blair	False	/m/0g4f8qv	/m/0g4f8rl
16113015	Stephen Dallas	Stella Martin	False		
16113015	Ed Munn	Stella Martin	False		
16113015	Stella Martin	Stephen Dallas	False		
16113015	Stella Martin	Ed Munn	False		
254152	Isu	Marin	False		
254152	Marin	Isu	False		
14602248	Kohei	Kinuko	False		
35978329	Hortense	Lettie Morgan	False		
9280571	Sarah	Volkerk Grot	False		
9280571	Volkerk Grot	Sarah	False		
14453901	Antonia	Peppino	False		
14453901	Peppino	Antonia	False		
405152	Marie - Christine Vercel	Julien Vercel	False		
357473	Simon Peter-Gruber	Holly	False	/m/0gyfwnv	
8310511	Sabariah	Kassim Selamat	False		
8310511	Kassim Selamat	Ismadi	False		
8310511	Nyonya Mansoor	Kassim Selamat	False		
8310511	Nyonya Mansoor	Ismadi	False		
8310511	Sabariah	Ismadi	False		
8310511	Ismadi	Kassim Selamat	False		
2474297	Barbara	Dean	False		
2474297	Dean	Barbara	False		
2243660	Harold	Myrna	False		
16305195	Ellis	Lee	False		
13917204	Ray Armstrong	Rachel Armstrong	False	/m/0h1k60t	/m/0gxbc1v
13917204	Rachel Armstrong	Ray Armstrong	False	/m/0gxbc1v	/m/0h1k60t
19892255	Li Yuhan	Liu Wuming	False		
22516313	Rachel	Joseph Krauzenberg	False		/m/0h351lm
22516313	Joseph Krauzenberg	Rachel	False	/m/0h351lm	
22516313	Hans Vassmann	Ingrid Vassman	False		
22516313	Ingrid Vassman	Hans Vassmann	False		
15352210	George H. W. Bush	Laura Lane Welch	False	/m/0gy8_p5	
18606338	Maria	Cesare	False		
18606338	Cesare	Maria	False		
2783102	Frank Johnson	Eleanor	False		
